path,label,features,reduced_features
s3a://ds-p8/data/Pepper/r_258_100.jpg,Pepper,[0.563747   0.06303898 0.         ... 0.         0.05182485 0.11956193],"[ 4.3011575   6.182095   -0.78437406 -0.13976596  0.8360585  -0.5018365
 -0.64598125  2.834746    0.20595953  0.6921067   0.16345762 -0.01850773
  0.03987649 -0.1028771   0.8540189   0.03943495 -0.31192076 -0.11655357
  0.5688599  -1.0919026  -0.08016086 -0.45472294  0.6954551   0.5030329
  3.6205485  -0.8071673   0.0459477  -0.540133   -0.94619685  0.5062088
  0.5525982   0.12340616  0.353894    0.18689327  0.4411657   2.9811473
  0.03726828  0.580866   -0.22396807 -0.35696262 -0.05218849  0.05134233
 -0.41511726  0.10771219 -0.26627663 -0.2809351   0.01182751  0.7722707
 -0.2365291  -0.00985262 -0.401649    0.29988045  0.03740808  0.2067707
 -0.16161011 -0.11409401  0.51628834  2.5054564   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -0.7850711  -0.23210387  0.2679682
  0.14657867  0.19939674 -4.416926    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  5.769891   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -1.234448    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -3.1022847   0.34292752
 -0.18260233  0.10727046 -0.14750269  0.18310073  0.3119824   0.07018911
 -0.68119264 -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.12353705  1.3069304  -0.64598125 -0.5018365   0.8360585
 -0.13976596 -0.78437406 -2.458191   -1.0078421   0.20595953  0.6921067
  1.6728815   0.16345762 -0.01850773  0.03987649 -0.1028771   0.8540189
 -0.5125184   0.03943495 -0.31192076 -0.11655357 -4.661679    0.5688599
 -1.0919026  -0.08016086 -1.2624873  -0.41173324 -0.45472294  0.6954551
 -0.415256    0.5030329  -0.8071673   0.45622292  0.0459477  -0.540133  ]"
s3a://ds-p8/data/Grapefruit/r_177_100.jpg,Grapefruit,[0.         0.04699397 0.         ... 0.         0.11145006 0.01905529],"[ 1.3746679e+01 -1.3059223e+00  4.1514266e-01 -4.6855962e-01
  1.2958918e+00  6.7378752e-02 -7.0137531e-01 -4.8829122e+00
 -8.8190995e-02  3.2579121e-01  7.8270084e-01 -7.3081160e-01
  5.9977657e-01  3.1563374e-01  4.4337234e-01  1.8796755e-01
  8.2483605e-02  2.5045045e-02  8.3745815e-02 -1.3283945e+00
 -1.0892050e-01  8.9278601e-02  8.5425347e-02  1.2799087e-01
  1.9262364e+00 -8.4702156e-02 -1.3449681e-01 -1.6185266e-01
 -1.0236741e+00  6.2542719e-01  4.8307419e-01 -1.1865086e-01
 -1.9052082e-01  3.9545941e-01  4.8698899e-01  3.0741694e+00
 -7.4044305e-01  8.3495595e-02  2.4589771e-01 -3.0147335e-01
 -5.7607774e-02 -2.7449363e-01 -3.1017280e+00 -2.6247755e-02
 -1.6098979e-01 -4.0474477e-01  1.0370720e-01 -3.4312811e+00
 -2.6757663e-01  1.6364239e-01 -1.0468123e+00  1.8249629e-01
  3.7437655e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -1.4420260e+00  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02  7.3705502e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -8.0825720e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  4.4518371e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -5.2650084e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -1.5881515e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -2.9792647e+00  3.1198239e-01  7.0189111e-02
 -3.8183692e+00 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02 -3.4104824e-01
 -2.9196248e+00 -7.0137531e-01  6.7378752e-02  1.2958918e+00
 -4.6855962e-01  4.1514266e-01 -2.4031076e+00 -3.6190405e+00
 -8.8190995e-02  3.2579121e-01  7.2238481e-01  7.8270084e-01
 -7.3081160e-01  5.9977657e-01  3.1563374e-01  4.4337234e-01
  2.0850828e+00  1.8796755e-01  8.2483605e-02  2.5045045e-02
 -1.4402962e+00  8.3745815e-02 -1.3283945e+00 -1.0892050e-01
  1.7675922e+00 -1.5596881e+00  8.9278601e-02  8.5425347e-02
 -1.9385989e+00  1.2799087e-01 -8.4702156e-02  4.7650018e-01
 -1.3449681e-01 -1.6185266e-01]"
s3a://ds-p8/data/Melon/263_100.jpg,Melon,[1.0203038  0.09327386 0.         ... 0.         0.42503583 0.02724656],"[ -3.198738     5.550684    -0.07566664  -0.88039386   0.63846284
   0.37838128  -0.782003   -11.412839    -0.07471664   0.75046027
  -0.28356236  -0.43292716   0.77386385  -0.9732092   -0.11051248
   0.44296753  -0.31428403  -0.16455299   0.66259325  -0.56064254
  -0.59604627   0.45697495   0.7476246    0.08613727  -0.3791262
  -0.3092927   -0.21695639  -0.33967248  -0.9691323    0.39083546
   1.053629     0.40062553  -0.47433463   0.3532817    0.6838786
   3.431319    -0.10147431   0.43517992  -0.16540627  -0.36015958
  -0.16913925   0.04197845  -4.059596     0.05572804  -0.24020885
  -0.1884479    0.02956115   3.7789054   -0.18811463  -0.02416843
  -0.43456534   0.26834315   0.03743124   0.2067707   -0.16161011
  -0.11409401   0.51628834   0.26333144   0.02295546  -0.31476662
  -0.09927566   0.13797946   0.0851469   -1.4444456   -0.23210387
   0.2679682    0.14657867   0.19939674  -9.786935     0.37545487
   0.0692232   -0.13458107  -0.13631457   0.21716812   0.03116548
  -0.12643209  -0.08105945   0.07069726  -0.12055699  -0.20204815
  -0.1305403   -1.6184902    0.5676741    0.13227502   0.21482635
  -0.2080878   -0.14255463   0.03338099  -8.208209     0.34292752
  -0.18260233   0.10727046  -0.14750269  -2.8802814    0.3119824
   0.07018911  -1.6185142   -0.03191022  -0.01230943  -0.09066563
  -0.35197937  -0.11739608   0.05776547   0.12669721  -2.3751156
  -0.782003     0.37838128   0.63846284  -0.88039386  -0.07566664
   0.6730692    0.31262356  -0.07471664   0.75046027   4.543197
  -0.28356236  -0.43292716   0.77386385  -0.9732092   -0.11051248
   3.153637     0.44296753  -0.31428403  -0.16455299  -0.2975526
   0.66259325  -0.56064254  -0.59604627  -1.6372491   -2.6295671
   0.45697495   0.7476246   -4.171508     0.08613727  -0.3092927
   1.5065651   -0.21695639  -0.33967248]"
s3a://ds-p8/data/Granadilla/r_2_100.jpg,Granadilla,[0.953017   0.00298958 0.         ... 0.         0.07338771 0.        ],"[ 6.933878    1.8979604   0.2916809   0.0687128   0.2923419  -0.14314602
  0.07126128 -6.0639544  -0.55803597 -0.01526804  0.4106098  -0.39929917
  0.3502418  -0.40192273  0.3720997  -0.28204647  0.47306633  0.23025374
  0.02398601 -0.70115846  0.00840122  0.2022308   0.3330785   0.17747991
  3.1945655  -0.0788537  -0.28094587 -0.2855223  -0.8969025   0.24258368
  0.57037824  0.49675268 -0.2170652   0.36728445  0.2955261   3.8543286
 -0.40030363 -0.17900409 -0.09940655 -0.55917686 -0.22716677  0.06862826
  1.1077094   0.10482493 -0.17373277 -0.29597118  0.01876967  4.4104004
 -0.14615442 -0.15313776 -0.35783857  0.431585    0.03743254  0.2067707
 -0.16161011 -0.11409401  0.51628834 -3.0560827   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   6.0840054  -0.23210387  0.2679682
  0.14657867  0.19939674 -7.2026753   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  4.8061957  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -4.3807826   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -1.9194129   0.34292752
 -0.18260233  0.10727046 -0.14750269 -3.9986782   0.3119824   0.07018911
 -5.9946938  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.21236207 -2.8492765   0.07126128 -0.14314602  0.2923419
  0.0687128   0.2916809  -1.2126263  -1.5830375  -0.55803597 -0.01526804
  0.94666004  0.4106098  -0.39929917  0.3502418  -0.40192273  0.3720997
  0.602162   -0.28204647  0.47306633  0.23025374 -2.0767324   0.02398601
 -0.70115846  0.00840122  0.5939089  -2.0121257   0.2022308   0.3330785
 -0.90912765  0.17747991 -0.0788537  -2.7407522  -0.28094587 -0.2855223 ]"
s3a://ds-p8/data/Physalis/r_169_100.jpg,Physalis,[0.08923414 0.08803266 0.         ... 0.         0.0763615  0.        ],"[ 9.80645    -0.33738282 -0.18331377 -1.5422208   0.34460753 -0.2796049
 -0.6431074  -2.3012729   0.1555888   0.6839287   0.5434497  -0.60413873
  0.43035114  0.1265063   0.78665125 -0.26932833  0.44138053 -0.4663762
  0.7607673  -1.483511    0.15159187  0.27874878  0.72044283  0.70152134
 -2.1422665  -0.14052771 -0.11723735  0.43534058 -0.6557311   0.40232137
 -0.1325708  -0.30226406  0.11490893  0.0537722   0.6187884   2.8707886
 -0.537765   -0.16922283 -0.19391811 -0.47346896 -0.15934873  0.04056153
 -2.7152061  -0.08357171 -0.16584645 -0.302499    0.06454078 -2.8132231
 -0.20087595  0.01026104 -0.41526127  0.2897051   0.03729902  0.2067707
 -0.16161011 -0.11409401  0.51628834 -0.7161909   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   4.6506834  -0.23210387  0.2679682
  0.14657867  0.19939674 -8.337062    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  5.377193   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -5.2165937   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.22817099  0.34292752
 -0.18260233  0.10727046 -0.14750269 -0.5691495   0.3119824   0.07018911
 -0.3367597  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.17390642  2.2640607  -0.6431074  -0.2796049   0.34460753
 -1.5422208  -0.18331377 -2.7194767  -1.7508868   0.1555888   0.6839287
  1.4285713   0.5434497  -0.60413873  0.43035114  0.1265063   0.78665125
  0.12125217 -0.26932833  0.44138053 -0.4663762  -1.4803891   0.7607673
 -1.483511    0.15159187  1.5684685   1.124162    0.27874878  0.72044283
 -1.5491227   0.70152134 -0.14052771  1.1225972  -0.11723735  0.43534058]"
s3a://ds-p8/data/Pepino/62_100.jpg,Pepino,[0.11563902 0.09000669 0.         ... 0.         0.11408527 0.03268312],"[ 2.3961294   0.560942    0.5645406  -0.95137024  1.1315844  -0.4585468
 -0.01658713 -6.643803    0.2609677  -0.3768995   0.21577667 -0.06890568
  1.0988438   0.07842733  0.5136784   0.20568411  0.45675278 -0.17107818
  0.70811003 -0.52929217  0.16288124  0.22801271  0.37422675  0.37558687
 -6.5352354  -0.5179817   0.03634497 -0.35734156 -0.78655833  0.44948784
  0.51857704 -0.38264897 -0.42990366  0.537795    0.7859004   2.374713
 -0.37121102  1.1246504  -0.03489617 -0.20936029 -0.24523112  0.02124972
 -2.5598407   0.16077702 -0.28994098 -0.28569257  0.17046674  1.2741379
 -0.2443139   0.17987444 -0.43011945  0.24195035  0.03745703  0.2067707
 -0.16161011 -0.11409401  0.51628834 -4.195697    0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -4.746652   -0.23210387  0.2679682
  0.14657867  0.19939674 -8.614728    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  1.0012864  -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -2.9044707   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -2.9050353   0.34292752
 -0.18260233  0.10727046 -0.14750269 -5.2979083   0.3119824   0.07018911
 -0.67310953 -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547  0.31697956  0.20115235 -0.01658713 -0.4585468   1.1315844
 -0.95137024  0.5645406  -0.7930419  -3.2590418   0.2609677  -0.3768995
 -0.5131048   0.21577667 -0.06890568  1.0988438   0.07842733  0.5136784
  1.5839894   0.20568411  0.45675278 -0.17107818 -0.23308076  0.70811003
 -0.52929217  0.16288124  0.67320645 -5.248173    0.22801271  0.37422675
 -1.9654506   0.37558687 -0.5179817   2.505295    0.03634497 -0.35734156]"
s3a://ds-p8/data/Pineapple/r_182_100.jpg,Pineapple,[0.02307757 4.4437585  0.         ... 0.4365706  0.02785073 0.09515502],"[-8.150046    0.856343    0.1464332  -0.32247645  0.98482     0.39796352
 -0.7767115   0.9676175  -0.11425076  0.82966834  0.13105145 -0.05825511
  0.95637286  0.2915374   0.28211516  0.3224139  -0.3868298   0.16593976
  0.7842371  -0.5590013  -0.30018115  0.74006057  0.49976295  0.37316042
  4.824238    0.16791008  0.2342489  -0.43558228 -0.92343956  0.323994
  0.5804076   0.29272887 -0.09618156  0.44838366  0.7784676   0.11604015
 -0.28180426  0.47820354 -0.19199114 -0.43427843 -0.13320918  0.0409319
 -1.2659664   0.08701167 -0.22324792 -0.27636352  0.04568231 -3.880105
 -0.26164204  0.03837902 -0.40664268  0.2681053   0.03739898  0.2067707
 -0.16161011 -0.11409401  0.51628834 -7.3344975   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -0.79261994 -0.23210387  0.2679682
  0.14657867  0.19939674 -3.4023588   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  5.138059   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -8.698218    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -2.7247958   0.34292752
 -0.18260233  0.10727046 -0.14750269 -1.3289883   0.3119824   0.07018911
 -7.2082553  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.01048126  2.498483   -0.7767115   0.39796352  0.98482
 -0.32247645  0.1464332   0.9261083   1.7171979  -0.11425076  0.82966834
  0.7045977   0.13105145 -0.05825511  0.95637286  0.2915374   0.28211516
  0.3620752   0.3224139  -0.3868298   0.16593976  1.0844469   0.7842371
 -0.5590013  -0.30018115 -0.47585863 -4.5647364   0.74006057  0.49976295
 -4.2124176   0.37316042  0.16791008  1.5946685   0.2342489  -0.43558228]"
s3a://ds-p8/data/Rambutan/185_100.jpg,Rambutan,[0.08244047 2.9984508  0.         ... 0.         0.         1.3344065 ],"[-7.1040072   6.831467    0.06064731 -0.027511    0.45057553 -0.13312873
 -0.0681683  -2.4742267  -0.49261189  0.4618867  -0.7769756  -0.1406308
  0.6663247   0.6642752   0.07790499  0.18623818 -0.1413011  -0.22539273
 -0.24174295 -0.4626056   0.15127003 -0.34914118  0.25110862 -0.6638017
  7.754829   -0.13011722  0.6431022  -0.15177453 -0.5531948   0.54936343
  0.21133815  0.22947958 -0.866067    0.5525106   0.83698547 -3.523073
  0.17691137  0.15038446 -0.12360545 -0.40272745 -0.06410848 -0.013223
 -1.9699436   0.01088236 -0.23021829 -0.29520082 -0.08172892 -4.475097
 -0.29327706 -0.03193477 -0.38752946  0.28441742  0.03734406  0.2067707
 -0.16161011 -0.11409401  0.51628834 -6.4427085   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   1.9335843  -0.23210387  0.2679682
  0.14657867  0.19939674 -7.5517097   0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812 -0.83271563 -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -9.871064    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -4.378179    0.34292752
 -0.18260233  0.10727046 -0.14750269  5.191156    0.3119824   0.07018911
 -0.29624087 -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.28299484 -2.303004   -0.0681683  -0.13312873  0.45057553
 -0.027511    0.06064731  1.4149277  -6.2477612  -0.49261189  0.4618867
 -2.2394671  -0.7769756  -0.1406308   0.6663247   0.6642752   0.07790499
  1.3397365   0.18623818 -0.1413011  -0.22539273 -2.1818736  -0.24174295
 -0.4626056   0.15127003 -2.8519447  -0.85966414 -0.34914118  0.25110862
 -0.3956248  -0.6638017  -0.13011722 -0.15161294  0.6431022  -0.15177453]"
s3a://ds-p8/data/Mangostan/133_100.jpg,Mangostan,[0.19813773 0.         0.00456308 ... 0.         0.07687481 0.1217225 ],"[ 3.15338898e+00  9.26332951e+00  4.48442191e-01 -8.80425990e-01
  1.05344319e+00  2.39624858e-01 -8.81510675e-02 -7.16487646e+00
  2.33111799e-01  5.91286659e-01  1.58221737e-01 -1.01161861e+00
  1.23783827e+00 -5.17273307e-01  7.74888754e-01  1.15616597e-01
 -2.49229908e-01  3.62056047e-02  8.75200927e-01 -3.11709136e-01
  3.24208796e-01  6.89192295e-01  4.39316452e-01 -1.85461342e-01
  3.60339355e+00 -6.33773685e-01 -1.46391839e-01 -5.20761311e-01
 -4.23550040e-01  7.67265797e-01  9.67879951e-01 -1.57551110e-01
 -1.03512548e-01 -3.66271958e-02  3.28239262e-01  8.99922657e+00
 -2.93834358e-01  5.91311336e-01 -2.55759716e-01 -3.75197411e-01
  1.01554416e-01  6.74476661e-03  4.27758312e+00  1.15089774e-01
 -3.15040797e-01 -3.11369359e-01  2.41476335e-02  3.44809651e+00
 -2.90012360e-01  2.72429623e-02 -3.44907641e-01  2.47293040e-01
  3.74416858e-02  2.06770703e-01 -1.61610112e-01 -1.14094011e-01
  5.16288340e-01 -1.93246710e+00  2.29554642e-02 -3.14766616e-01
 -9.92756560e-02  1.37979463e-01  8.51468965e-02  2.32840228e+00
 -2.32103869e-01  2.67968208e-01  1.46578670e-01  1.99396744e-01
 -3.95511413e+00  3.75454873e-01  6.92232028e-02 -1.34581074e-01
 -1.36314571e-01  2.17168123e-01  6.34962606e+00 -1.26432091e-01
 -8.10594484e-02  7.06972629e-02 -1.20556988e-01 -2.02048153e-01
 -1.30540296e-01 -5.28335810e+00  5.67674100e-01  1.32275015e-01
  2.14826345e-01 -2.08087802e-01 -1.42554626e-01  3.33809927e-02
 -4.21774483e+00  3.42927516e-01 -1.82602331e-01  1.07270457e-01
 -1.47502691e-01 -4.77857888e-01  3.11982393e-01  7.01891109e-02
 -4.51072693e-01 -3.19102220e-02 -1.23094274e-02 -9.06656310e-02
 -3.51979375e-01 -1.17396079e-01  5.77654690e-02 -1.41306087e-01
  1.39008939e+00 -8.81510675e-02  2.39624858e-01  1.05344319e+00
 -8.80425990e-01  4.48442191e-01 -2.90487456e+00  1.99718797e+00
  2.33111799e-01  5.91286659e-01 -1.89566040e+00  1.58221737e-01
 -1.01161861e+00  1.23783827e+00 -5.17273307e-01  7.74888754e-01
  3.89334059e+00  1.15616597e-01 -2.49229908e-01  3.62056047e-02
 -3.79953194e+00  8.75200927e-01 -3.11709136e-01  3.24208796e-01
 -2.90437102e+00  2.51477540e-01  6.89192295e-01  4.39316452e-01
 -2.86046457e+00 -1.85461342e-01 -6.33773685e-01  5.52896380e-01
 -1.46391839e-01 -5.20761311e-01]"
s3a://ds-p8/data/Nut/374_100.jpg,Nut,[0.         0.00720194 0.         ... 0.         0.         0.197016  ],"[ 2.9050498  10.718924    0.19248584 -0.6500621   0.88361245 -0.8267561
  0.18126154 -8.389989   -0.04642359  0.56147695  0.48811436 -0.96459645
  0.9213071   0.02105766  0.37241715 -0.04936577  0.3081168   0.2088925
  0.30596608 -0.751032    0.24835823  0.2705317  -0.351828   -0.12189274
 -0.9486175  -0.28041402 -0.02675619 -0.12011942 -1.2057358   0.3830825
  0.82563156  0.4021604   0.08977826  0.2630332   0.4819862   7.7030196
 -0.9044523   0.51314974 -0.15998815 -0.47719774 -0.16319934  0.10824089
 -6.9185786   0.12173942 -0.28724042 -0.2626497   0.07148632 -0.3670858
 -0.25869662  0.02518699 -0.40747073  0.2709388   0.03737988  0.2067707
 -0.16161011 -0.11409401  0.51628834  2.8634818   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469   1.3902009  -0.23210387  0.2679682
  0.14657867  0.19939674 -3.981159    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  4.957153   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -6.0682974   0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -0.5187514   0.34292752
 -0.18260233  0.10727046 -0.14750269  0.3159633   0.3119824   0.07018911
 -3.528608   -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.11583808  1.1273069   0.18126154 -0.8267561   0.88361245
 -0.6500621   0.19248584  0.4697451  -1.7053123  -0.04642359  0.56147695
 -2.5189414   0.48811436 -0.96459645  0.9213071   0.02105766  0.37241715
  1.3382549  -0.04936577  0.3081168   0.2088925  -2.6091166   0.30596608
 -0.751032    0.24835823 -0.06766611 -5.052007    0.2705317  -0.351828
 -1.05983    -0.12189274 -0.28041402 -0.423496   -0.02675619 -0.12011942]"
s3a://ds-p8/data/Pomegranate/r_268_100.jpg,Pomegranate,[0.674218   0.5195208  0.         ... 0.         0.24058427 0.        ],"[ 9.809083    8.394617   -0.05341594 -0.85075134  1.202109   -0.17573965
 -0.703014   -4.8943257   0.8691399   0.5451197   0.1914411  -0.7495592
 -0.5116852  -0.61336786  0.8344414  -0.0218821  -0.04511749 -0.1806939
  0.08902559 -1.2423435  -0.18136643  0.7506489   0.3615815  -0.70394814
  7.298114    0.17851357 -0.5637804  -0.40644583 -0.4502879   0.1907605
  0.5585944  -0.35882235 -0.15149315  0.7799629   0.31095085  3.6821337
 -0.5004025   0.72219884 -0.08673975 -0.85878813  0.03087488  0.06164398
 -1.3154467   0.19191091 -0.30077735 -0.20903903 -0.05958334  2.1382484
 -0.3187964   0.01855998 -0.23508607  0.14828418  0.03735555  0.2067707
 -0.16161011 -0.11409401  0.51628834 -2.7546709   0.02295546 -0.31476662
 -0.09927566  0.13797946  0.0851469  -1.7512281  -0.23210387  0.2679682
  0.14657867  0.19939674 -8.296999    0.37545487  0.0692232  -0.13458107
 -0.13631457  0.21716812  8.432621   -0.12643209 -0.08105945  0.07069726
 -0.12055699 -0.20204815 -0.1305403  -2.784084    0.5676741   0.13227502
  0.21482635 -0.2080878  -0.14255463  0.03338099 -1.2256767   0.34292752
 -0.18260233  0.10727046 -0.14750269 -0.34875488  0.3119824   0.07018911
 -2.1397233  -0.03191022 -0.01230943 -0.09066563 -0.35197937 -0.11739608
  0.05776547 -0.35786402 -1.0613284  -0.703014   -0.17573965  1.202109
 -0.85075134 -0.05341594  0.89915586 -2.017049    0.8691399   0.5451197
  2.2555835   0.1914411  -0.7495592  -0.5116852  -0.61336786  0.8344414
  2.351022   -0.0218821  -0.04511749 -0.1806939  -1.0731977   0.08902559
 -1.2423435  -0.18136643 -1.8786217  -2.3401623   0.7506489   0.3615815
 -1.5743669  -0.70394814  0.17851357  0.7320749  -0.5637804  -0.40644583]"
s3a://ds-p8/data/Cucumber/223_100.jpg,Cucumber,[0.2376615  0.         0.         ... 0.         0.15868023 0.        ],"[ 1.6229203e+00 -1.8311145e+00  6.4326173e-01 -4.2150560e-01
  1.3225275e+00  4.0127966e-01 -9.7802997e-01 -7.2447410e+00
  2.8372225e-01  5.8064711e-01  3.2713544e-01 -5.1514834e-01
  4.3224818e-01  1.8762596e-01  9.7184765e-01 -7.6458102e-01
  1.1947226e-01 -5.9192032e-01  6.6187716e-01 -6.4707422e-01
 -1.1602579e-01  5.1407248e-01  7.2397754e-02  3.1773040e-01
 -1.5154120e+00 -2.7631563e-01 -3.8301080e-01 -2.5496805e-02
 -7.5302255e-01  9.6803986e-02  6.2838286e-01 -2.4645816e-01
 -3.2568789e-01  7.4288595e-01  3.4522444e-01  5.5603404e+00
 -3.9367768e-01 -4.8020363e-02 -3.1444746e-01 -4.2730558e-01
 -5.0686605e-02 -7.8900537e-04 -2.0102713e+00 -2.6029465e-01
 -9.8612137e-02 -3.0950743e-01  2.6823141e-02 -1.7253900e-01
 -2.0713286e-01  9.0701349e-02 -5.0161248e-01  3.3421311e-01
  3.7545044e-02  2.0677070e-01 -1.6161011e-01 -1.1409401e-01
  5.1628834e-01 -5.1314970e-03  2.2955464e-02 -3.1476662e-01
 -9.9275656e-02  1.3797946e-01  8.5146897e-02 -1.2665210e+00
 -2.3210387e-01  2.6796821e-01  1.4657867e-01  1.9939674e-01
 -7.8614640e+00  3.7545487e-01  6.9223203e-02 -1.3458107e-01
 -1.3631457e-01  2.1716812e-01  2.4332905e+00 -1.2643209e-01
 -8.1059448e-02  7.0697263e-02 -1.2055699e-01 -2.0204815e-01
 -1.3054030e-01 -4.0494642e+00  5.6767410e-01  1.3227502e-01
  2.1482635e-01 -2.0808780e-01 -1.4255463e-01  3.3380993e-02
 -2.0604503e+00  3.4292752e-01 -1.8260233e-01  1.0727046e-01
 -1.4750269e-01 -1.3967898e+00  3.1198239e-01  7.0189111e-02
  8.8873667e-01 -3.1910222e-02 -1.2309427e-02 -9.0665631e-02
 -3.5197937e-01 -1.1739608e-01  5.7765469e-02  2.2446351e-01
  4.3357429e-01 -9.7802997e-01  4.0127966e-01  1.3225275e+00
 -4.2150560e-01  6.4326173e-01 -4.8841934e+00 -2.0267417e+00
  2.8372225e-01  5.8064711e-01  1.5864851e-01  3.2713544e-01
 -5.1514834e-01  4.3224818e-01  1.8762596e-01  9.7184765e-01
  9.8883682e-01 -7.6458102e-01  1.1947226e-01 -5.9192032e-01
 -2.2257562e+00  6.6187716e-01 -6.4707422e-01 -1.1602579e-01
 -1.2029821e+00 -1.0275749e+00  5.1407248e-01  7.2397754e-02
 -3.4861689e+00  3.1773040e-01 -2.7631563e-01 -1.5308857e-01
 -3.8301080e-01 -2.5496805e-02]"
